RouteDataID,CountryNum,StateNum,Route,RPID,Year,Month,Day,ObsN,TotalSpp,StartTemp,EndTemp,TempScale,StartWind,EndWind,StartSky,EndSky,StartTime,EndTime,Assistant,QualityCurrentID,RunType
6239831,840,53,9,101,2000,6,21,1120158,41,51,60,F,2,2,1,0,437,845,0,1,1
6242233,840,53,9,101,2001,6,21,1120158,36,54,71,F,0,1,0,0,437,845,0,1,1
6358029,840,53,9,101,2015,6,21,1120158,43,57,66,F,0,1,1,1,437,845,0,1,1
6361541,840,53,9,101,2016,6,21,1120158,43,59,70,F,1,2,1,1,437,845,0,1,1
6239833,840,53,10,101,2000,6,26,1190891,39,49,56,F,1,3,2,2,438,934,0,1,1
6242380,840,53,10,101,2001,6,21,1190891,42,60,71,F,1,2,0,0,433,950,0,1,1
6357366,840,53,10,101,2015,6,5,1041095,33,53,68,F,1,3,0,2,440,855,0,1,1
6362313,840,53,10,101,2016,6,14,1041095,44,55,63,F,1,2,1,1,445,940,0,1,1
6238851,840,53,11,101,2000,6,23,1190891,37,50,65,F,1,4,1,1,431,952,0,1,1
6242018,840,53,11,101,2001,6,26,1190891,36,50,64,F,0,3,1,1,431,928,0,1,1
6357373,840,53,11,101,2015,6,8,1041095,45,55,73,F,0,1,0,0,438,839,1,1,1
6362316,840,53,11,101,2016,6,29,1041095,41,54,73,F,1,1,1,2,446,933,0,1,1
6239835,840,53,12,101,2000,6,22,1090712,48,55,70,F,1,3,1,1,426,935,1,1,1
6242385,840,53,12,101,2001,6,26,1090712,48,45,47,F,1,2,1,1,423,852,0,1,1
6359101,840,53,12,101,2015,6,20,981352,49,56,63,F,2,3,1,0,434,830,1,1,1
6363058,840,53,12,101,2016,7,2,981352,62,65,69,F,1,3,2,1,425,823,1,1,1
6240198,840,53,13,101,2000,7,7,990380,46,40,55,F,0,0,4,2,520,1022,0,1,1
6241027,840,53,13,101,2001,7,10,990380,43,15,32,C,0,0,1,0,529,1107,1,1,1
6359940,840,53,13,101,2015,6,24,990828,47,52,65,F,0,1,0,2,515,1052,0,1,1
6363456,840,53,13,101,2016,6,20,990828,45,45,56,F,0,2,0,1,515,1056,0,1,1
6240202,840,53,14,101,2000,6,11,1140310,61,16,17,C,3,4,2,2,530,1057,1,1,1
6241030,840,53,14,101,2001,6,10,1140310,49,62,70,F,1,3,1,1,530,1047,0,1,1
6358766,840,53,14,101,2015,6,18,1080587,51,60,76,F,2,2,2,1,510,1005,0,1,1
6240206,840,53,15,101,2000,6,18,1030383,43,45,58,F,1,2,0,1,506,923,0,1,1
6241033,840,53,15,101,2001,6,28,1030383,45,50,55,F,1,2,2,8,507,915,0,0,0
6358833,840,53,15,101,2015,7,5,1060397,60,65,64,F,0,2,0,2,515,1045,0,1,1
6362377,840,53,15,101,2016,7,5,1060397,51,41,64,F,2,0,1,2,520,1047,0,1,1
6357305,840,53,16,101,2015,6,7,1100222,63,53,75,F,4,0,0,0,504,959,1,1,1
6249427,840,53,17,101,2001,6,21,1090459,46,51,65,F,0,2,0,0,441,1000,0,1,1
6358177,840,53,17,101,2015,6,16,1020416,45,46,65,F,1,1,0,0,454,940,0,1,1
6361059,840,53,17,101,2016,6,14,1020416,46,57,64,F,2,2,2,2,454,942,0,1,1
6238853,840,53,18,101,2000,6,23,1150473,52,51,65,F,0,1,2,0,454,935,0,1,1
6242022,840,53,18,101,2001,7,2,1150473,52,55,75,F,0,0,1,0,454,905,0,1,1
6363057,840,53,18,101,2016,7,2,1151492,63,56,80,F,2,2,1,1,502,1022,0,1,1
6239837,840,53,19,101,2000,6,24,1030167,33,50,66,F,1,3,0,1,450,858,1,1,1
6242388,840,53,19,101,2001,6,23,1030167,28,53,77,F,1,3,1,1,450,941,0,1,1
6357859,840,53,19,101,2015,6,13,1030167,35,40,58,F,2,2,0,0,450,957,0,1,1
6362045,840,53,19,101,2016,6,21,1030167,35,60,79,F,2,1,1,1,452,959,0,1,1
6240210,840,53,21,101,2000,6,25,1190891,38,50,60,F,2,3,2,2,455,1026,1,1,1
6241036,840,53,21,101,2001,6,30,1190891,37,60,68,F,0,2,8,2,440,1024,0,1,1
6240213,840,53,22,101,2000,6,19,1190891,38,55,68,F,1,3,2,5,458,953,1,1,1
6241039,840,53,22,101,2001,7,3,1190891,42,65,80,F,0,1,0,0,440,917,1,1,1
6362215,840,53,22,101,2016,6,20,1070571,72,50,72,F,2,1,0,2,441,918,0,1,1
6240218,840,53,23,101,2000,6,19,980815,33,57,64,F,3,4,2,2,437,931,0,1,1
6241043,840,53,23,101,2001,6,29,1160144,39,65,70,F,0,1,2,2,435,902,0,1,1
6358680,840,53,23,101,2015,6,17,1070590,33,57,61,F,0,1,4,1,430,910,0,1,1
6362726,840,53,23,101,2016,6,22,1070590,26,60,75,F,2,3,0,0,457,930,0,1,1
6238857,840,53,24,101,2000,6,20,980815,31,51,60,F,4,5,0,1,430,925,0,1,1
6240006,840,53,24,101,2001,6,28,980815,39,57,65,F,0,0,4,1,430,917,0,1,1
6358682,840,53,24,101,2015,6,16,1070590,44,57,62,F,3,5,2,2,428,935,0,1,1
6362876,840,53,24,101,2016,6,9,1070590,39,65,80,F,2,2,1,1,444,916,1,1,1
6239839,840,53,25,101,2000,6,21,1140265,50,41,65,F,0,0,0,0,514,938,0,1,1
6242392,840,53,25,101,2001,6,20,1140265,58,36,58,F,0,0,0,0,515,945,0,1,1
6358351,840,53,25,101,2015,6,14,1140265,52,34,43,F,0,0,0,0,514,932,0,1,1
6362585,840,53,25,101,2016,7,12,1041089,55,39,50,F,0,1,4,1,514,945,1,1,1
6238861,840,53,26,101,2000,6,26,1140265,47,50,60,F,0,0,0,0,510,935,0,1,1
6242026,840,53,26,101,2001,6,26,1140265,48,57,68,F,0,0,2,1,520,948,0,1,1
6359648,840,53,26,101,2015,6,22,1140265,43,54,67,F,1,1,1,0,510,941,0,1,1
6361758,840,53,26,101,2016,6,20,1140265,45,42,59,F,0,0,0,0,510,943,0,1,1
6239841,840,53,27,101,2000,6,21,1150711,54,42,68,F,0,2,0,1,508,950,1,1,1
6242400,840,53,27,101,2001,6,10,1150711,56,44,68,F,2,2,1,1,506,950,0,1,1
6360465,840,53,27,101,2015,6,14,1150711,59,35,56,F,0,3,0,2,507,1007,1,1,1
6362990,840,53,27,101,2016,6,12,1150711,54,33,63,F,0,3,1,1,506,1023,1,1,1
6238705,840,53,28,101,2000,6,21,1150408,45,36,62,F,0,1,0,0,502,907,1,1,1
6243064,840,53,28,101,2001,6,17,1150408,41,55,65,F,2,2,2,0,502,909,1,1,1
6357877,840,53,28,101,2015,6,19,1150408,47,54,68,F,0,0,1,2,502,930,1,1,1
6360839,840,53,28,101,2016,6,10,1150408,45,45,75,F,0,1,0,0,502,950,1,1,1
6238709,840,53,29,101,2000,6,15,1150421,48,59,59,F,2,2,8,8,510,1005,0,1,1
6243070,840,53,29,101,2001,6,15,1150421,44,40,51,F,3,5,1,2,530,1029,1,0,0
6358841,840,53,29,101,2015,6,10,1041089,51,64,59,F,2,3,2,2,458,947,1,1,1
6362191,840,53,29,101,2016,6,21,1041089,58,48,51,F,2,2,0,1,458,911,1,1,1
6239843,840,53,30,101,2000,6,14,1150421,42,56,60,F,2,5,1,1,520,1018,1,1,1
6242404,840,53,30,101,2001,6,16,1150421,47,45,65,F,1,1,0,1,510,1020,1,1,1
6240222,840,53,31,101,2000,6,8,1010028,41,58,69,F,0,3,1,2,455,1010,0,1,1
6240223,840,53,32,101,2000,7,7,1020176,26,60,82,F,1,3,0,2,446,905,0,1,1
6241046,840,53,32,101,2001,6,23,1020176,34,60,75,F,1,1,2,2,443,900,0,1,1
6359279,840,53,32,101,2015,6,8,1190399,47,58,62,F,1,1,0,0,501,930,1,1,1
6364076,840,53,32,101,2016,5,27,1190399,48,66,71,F,4,2,0,0,456,1021,1,1,1
6240227,840,53,33,101,2000,6,21,1020176,56,50,80,F,0,4,0,0,445,945,0,1,1
6242389,840,53,33,101,2001,6,11,1020176,49,48,65,F,0,2,1,1,446,1000,0,1,1
6358174,840,53,33,101,2015,6,9,1151520,60,64,80,F,0,1,0,0,446,1043,0,1,1
6362540,840,53,33,101,2016,6,9,1151520,64,69,82,F,0,0,1,2,442,1022,0,1,1
6242393,840,53,34,101,2000,6,27,1170023,34,60,75,F,0,2,0,1,438,930,0,1,1
6242397,840,53,34,101,2001,6,12,1160144,38,58,59,F,3,4,2,2,438,907,0,1,1
6360055,840,53,34,101,2015,6,8,1160454,35,57,77,F,1,1,1,0,440,1007,1,1,1
6363301,840,53,34,101,2016,6,29,1160454,36,58,60,F,0,0,0,0,438,900,0,1,1
6358521,840,53,35,101,2015,6,27,1091005,29,60,79,F,0,2,0,0,435,900,0,1,1
6360656,840,53,35,101,2016,6,5,1091005,41,48,72,F,0,1,0,0,450,926,0,1,1
6238864,840,53,36,101,2000,6,16,1150469,57,38,58,F,0,3,0,1,514,928,1,1,1
6240009,840,53,36,101,2001,6,15,1150469,55,42,50,F,0,3,2,1,514,926,1,1,1
6359447,840,53,36,101,2015,6,19,1151509,60,44,56,F,1,2,1,0,514,1045,1,1,1
6362059,840,53,36,101,2016,6,18,1151509,65,46,69,F,2,2,1,0,514,1000,1,1,1
6238712,840,53,39,101,2000,7,11,970230,60,49,72,F,1,1,0,0,503,942,0,1,1
6248696,840,53,39,101,2001,7,2,970230,58,43,66,F,0,1,1,0,500,952,0,1,1
6359236,840,53,39,101,2015,6,19,1070576,66,54,74,F,0,0,0,2,504,1020,1,1,1
6362330,840,53,39,101,2016,6,17,1070576,61,33,48,F,0,1,1,2,504,1020,1,1,1
6238870,840,53,40,101,2000,6,17,1040170,66,41,63,F,1,2,2,1,458,951,0,1,1
6242032,840,53,40,101,2001,6,26,1040170,64,52,74,F,0,1,1,1,458,1004,0,1,1
6359488,840,53,40,101,2015,6,21,1040170,66,53,71,F,0,2,1,1,458,953,0,1,1
6361610,840,53,40,101,2016,6,9,1040170,68,57,71,F,0,0,1,1,458,1010,0,1,1
6239845,840,53,41,101,2000,6,19,1040285,45,51,79,F,0,2,2,0,502,930,0,1,1
6242408,840,53,41,101,2001,5,31,1040285,49,55,65,F,0,2,0,1,506,920,0,1,1
6360843,840,53,41,101,2016,6,10,1041121,56,53,71,F,0,3,0,0,454,1024,1,1,1
6238715,840,53,42,101,2000,6,22,1080375,44,58,73,F,1,2,2,1,540,1005,1,0,0
6243074,840,53,42,101,2001,6,17,1080375,41,48,82,F,1,2,0,2,447,1315,0,0,0
6238718,840,53,43,101,2000,6,17,1040536,55,49,57,F,2,2,1,2,446,909,1,1,1
6243079,840,53,43,101,2001,6,2,1040536,52,54,65,F,2,3,1,1,446,921,1,1,1
6359282,840,53,43,101,2015,6,9,1190399,56,59,60,F,0,0,0,0,446,923,1,1,1
6243082,840,53,44,101,2000,6,19,1170023,42,75,57,F,4,4,2,2,442,945,0,1,1
6243088,840,53,44,101,2001,6,15,1170023,35,55,55,F,0,4,2,2,442,935,0,1,1
6360056,840,53,44,101,2015,6,2,1160454,37,60,67,F,0,1,2,1,444,1050,1,1,1
6363305,840,53,44,101,2016,6,24,1160454,38,74,80,F,2,3,0,0,442,900,0,1,1
6238721,840,53,45,101,2000,6,28,980815,30,52,60,F,2,3,0,0,442,915,0,1,1
6243094,840,53,45,101,2001,6,22,980815,34,60,70,F,3,1,0,0,445,903,0,1,1
6359867,840,53,45,101,2015,7,1,1151537,25,62,73,F,1,3,0,4,443,1025,1,1,1
6363655,840,53,45,101,2016,6,21,1151537,30,59,81,F,2,1,1,0,440,930,1,1,1
6359625,840,53,46,101,2015,6,25,1090712,44,55,60,F,1,2,0,0,514,1008,0,1,1
6361371,840,53,46,101,2016,6,20,1090712,47,43,55,F,0,2,1,1,514,933,0,1,1
6360104,840,53,47,101,2015,7,15,990873,45,45,65,F,0,1,0,0,534,1006,0,1,1
6362297,840,53,47,101,2016,7,13,990873,42,32,54,F,0,2,0,0,527,1015,0,1,1
6238724,840,53,63,101,2000,6,7,1110086,36,46,53,F,0,0,0,0,514,946,0,1,1
6358478,840,53,63,101,2015,6,12,1190929,37,62,68,F,1,2,0,0,514,1110,1,1,1
6361017,840,53,63,101,2016,6,7,1190929,33,56,82,F,1,1,0,1,514,1045,1,1,1
6239847,840,53,64,101,2000,7,1,1160186,76,43,68,F,1,1,2,1,510,1112,0,1,1
6242412,840,53,64,101,2001,6,24,1160186,78,58,76,F,2,0,2,1,510,1113,0,1,1
6360298,840,53,64,101,2015,6,14,1160186,68,41,52,F,1,0,1,0,510,1015,0,1,1
6363956,840,53,64,101,2016,6,28,1160186,64,55,60,F,1,1,0,0,510,1018,0,1,1
6238727,840,53,74,101,2000,6,3,1030383,50,47,68,F,1,3,1,0,515,933,0,1,1
6243097,840,53,74,101,2001,6,23,1030383,58,55,78,F,1,2,1,1,510,926,0,1,1
6358831,840,53,74,101,2015,6,25,1080587,57,64,85,F,0,0,0,0,512,1104,0,1,1
6362575,840,53,74,101,2016,7,7,1010346,52,45,60,F,0,0,0,0,509,1027,0,1,1
6238876,840,53,75,101,2000,6,12,1080319,45,46,50,F,0,1,2,2,514,945,0,1,1
6242039,840,53,75,101,2001,6,8,1080319,43,40,55,F,0,0,0,1,514,1025,0,1,1
6357966,840,53,75,101,2015,6,21,1080319,34,42,44,F,0,0,0,0,514,1020,0,1,1
6361197,840,53,75,101,2016,6,17,1080319,35,37,41,F,0,1,4,0,514,1000,0,1,1
6239849,840,53,86,101,2000,6,19,980769,49,55,55,F,0,2,1,2,518,930,1,1,1
6240965,840,53,86,101,2001,6,14,980769,47,30,51,F,0,0,0,1,518,957,1,1,1
6362403,840,53,86,101,2015,6,25,1190850,49,53,68,F,0,0,0,0,518,1021,0,1,1
6362379,840,53,86,101,2016,7,1,1190850,55,46,75,F,0,0,0,0,518,1023,0,1,1
6240234,840,53,87,101,2000,5,27,1120291,55,36,63,F,1,1,0,0,514,1001,1,1,1
6248391,840,53,87,101,2001,5,27,1120291,50,48,65,F,0,0,2,2,514,923,1,1,1
6359442,840,53,87,101,2015,5,30,1120291,52,38,58,F,0,2,1,1,514,951,1,1,1
6362824,840,53,87,101,2016,6,17,1120291,48,27,48,F,0,2,0,2,514,941,1,1,1
6238883,840,53,97,101,2000,5,28,1120291,51,47,60,F,0,3,2,2,514,1007,1,1,1
6234968,840,53,97,101,2001,7,2,1120291,54,51,70,F,2,1,0,0,514,1000,1,1,1
6359527,840,53,97,101,2015,5,31,1120291,57,44,66,F,1,2,1,1,515,1012,1,1,1
6362807,840,53,97,101,2016,6,18,1120291,55,36,66,F,0,3,0,0,515,1004,1,1,1
6238731,840,53,101,101,2000,6,16,1000315,53,49,60,F,0,0,0,0,509,1035,0,1,1
6243100,840,53,101,101,2001,6,18,1000315,50,51,61,F,2,2,0,1,508,1010,0,1,1
6357495,840,53,101,101,2015,6,10,1040596,55,59,59,F,0,1,0,0,509,1141,0,0,0
6361716,840,53,101,101,2016,6,23,1040596,53,50,54,F,0,0,1,2,509,1115,0,1,1
6357879,840,53,103,101,2015,6,18,1030167,53,50,62,F,2,2,1,2,501,1002,0,1,1
6362319,840,53,103,101,2016,6,27,1030167,65,39,72,F,0,2,0,0,501,1021,0,1,1
6358323,840,53,105,101,2015,6,23,1090268,43,43,60,F,0,1,0,0,453,903,0,1,1
6362017,840,53,105,101,2016,7,2,1090268,40,55,73,F,0,2,0,0,453,903,0,1,1
6240236,840,53,137,101,2000,6,16,1190432,53,35,68,F,2,2,2,2,510,1245,0,0,0
6242401,840,53,137,101,2001,6,6,1190432,54,42,69,F,1,3,2,1,510,1229,0,0,0
6360467,840,53,137,101,2015,6,23,1140541,60,55,68,F,2,0,1,1,516,1044,1,1,1
6366265,840,53,137,101,2016,6,20,1140541,58,57,71,F,2,1,2,1,510,1015,0,1,1
6238867,840,53,138,101,2000,6,25,1190263,62,64,68,F,0,0,2,2,506,945,1,1,1
6242030,840,53,138,101,2001,6,24,1190263,62,57,78,F,0,1,0,0,506,925,1,1,1
6358826,840,53,138,101,2015,7,3,1020398,56,58,86,F,0,2,0,0,505,1146,0,0,0
6362541,840,53,138,101,2016,7,13,1020398,51,52,67,F,2,3,2,2,506,1036,0,1,1
6238734,840,53,176,101,2000,6,22,1080319,38,50,65,F,0,1,1,1,510,1000,0,1,1
6243104,840,53,176,101,2001,6,28,1080319,31,50,62,F,1,0,0,1,510,1013,0,1,1
6358182,840,53,176,101,2015,6,26,1080319,37,55,75,F,0,1,0,0,515,1028,0,1,1
6362303,840,53,176,101,2016,7,1,1080319,33,46,65,F,0,1,0,0,510,1015,0,1,1
6362930,840,53,301,101,2016,7,5,981413,44,55,60,F,1,3,2,2,510,1001,0,1,1
6359869,840,53,302,101,2015,6,19,1041106,63,42,73,F,1,4,0,1,507,1045,1,1,1
6363147,840,53,302,101,2016,6,20,1041106,64,37,73,F,0,1,1,0,513,1053,1,1,1
6358224,840,53,303,101,2015,6,7,1041101,46,54,77,F,2,1,0,0,500,935,0,1,1
6363455,840,53,303,101,2016,6,10,1041101,47,47,66,F,2,2,0,1,500,946,0,1,1
6358314,840,53,304,101,2015,6,10,1020416,39,59,62,F,1,3,2,2,453,955,0,1,1
6361748,840,53,304,101,2016,6,22,1020416,38,51,66,F,2,2,0,0,453,933,0,1,1
6358391,840,53,305,101,2015,6,23,981396,29,54,77,F,1,1,1,1,448,945,0,1,1
6361962,840,53,305,101,2016,6,28,981396,38,59,60,F,1,2,0,2,448,909,0,1,1
6357959,840,53,306,101,2015,6,13,1151000,60,47,57,F,1,3,1,1,445,924,0,1,1
6362220,840,53,306,101,2016,6,10,1151000,71,52,58,F,1,1,0,0,445,911,0,1,1
6358027,840,53,307,101,2015,6,12,1151000,57,59,71,F,2,1,0,0,439,928,0,1,1
6362183,840,53,307,101,2016,6,9,1151000,66,63,59,F,3,1,1,2,439,925,0,1,1
6358071,840,53,308,101,2015,6,14,1151000,58,46,57,F,1,3,0,1,435,852,0,1,1
6362242,840,53,308,101,2016,6,29,981396,59,62,71,F,2,1,2,1,437,934,0,1,1
6358280,840,53,309,101,2015,6,25,981396,47,51,73,F,1,1,0,2,431,915,0,1,1
6361982,840,53,309,101,2016,6,23,981396,47,52,69,F,2,2,0,0,431,923,0,1,1
6358649,840,53,310,101,2015,6,23,981396,48,59,75,F,1,1,2,1,432,926,0,1,1
6362385,840,53,310,101,2016,6,22,981396,59,55,64,F,2,2,1,2,432,928,0,1,1
6359083,840,53,311,101,2015,6,21,981352,65,59,68,F,0,2,0,0,423,821,1,1,1
6363195,840,53,311,101,2016,6,21,981352,56,50,46,F,0,1,0,1,425,816,1,1,1
6358296,840,53,312,101,2015,6,27,1060400,38,60,78,F,0,1,0,0,508,1020,0,1,1
6362558,840,53,312,101,2016,7,11,1060400,41,50,60,F,0,3,2,2,508,1049,0,1,1
6360259,840,53,313,101,2015,6,19,1151546,61,55,78,F,1,2,0,2,507,1032,0,1,1
6362538,840,53,313,101,2016,6,17,1151546,51,40,75,F,1,3,1,2,502,1100,0,1,1
6359191,840,53,314,101,2015,6,9,970420,44,56,66,F,2,2,0,0,458,945,0,1,1
6362031,840,53,314,101,2016,6,15,970420,43,40,55,F,3,4,0,0,502,1003,0,1,1
6363423,840,53,315,101,2016,6,14,1151492,49,58,80,F,1,1,1,1,510,1010,0,1,1
6362224,840,53,318,101,2016,6,27,1070571,47,49,70,F,0,2,0,0,441,854,0,1,1
6358179,840,53,320,101,2015,6,11,1151520,61,58,65,F,0,2,4,2,433,1034,0,1,1
6362542,840,53,320,101,2016,6,10,1151520,62,63,88,F,2,1,1,0,435,1023,0,1,1
6360381,840,53,322,101,2015,7,10,1150711,44,49,57,F,0,0,1,2,510,939,1,1,1
6362942,840,53,322,101,2016,6,26,1150711,46,34,59,F,0,2,0,0,510,953,1,1,1
6358849,840,53,323,101,2015,6,17,1190923,41,54,55,F,0,1,0,2,504,1105,NULL,1,1
6362445,840,53,323,101,2016,6,10,1190923,44,45,61,F,0,0,0,0,504,1047,1,0,0
6360087,840,53,324,101,2015,6,21,1151492,55,47,75,F,1,2,0,2,511,1017,0,1,1
6362814,840,53,324,101,2016,7,1,1151492,55,57,82,F,0,1,0,0,512,1014,0,1,1
6359829,840,53,325,101,2015,7,13,1080654,49,48,70,F,2,0,1,0,459,1027,0,1,1
6363641,840,53,325,101,2016,6,13,1080654,51,38,64,F,2,2,0,2,459,1105,0,1,1
6361440,840,53,327,101,2016,6,7,1090712,40,52,66,F,0,3,0,1,450,925,0,1,1
6360051,840,53,330,101,2015,6,26,1160454,44,68,80,F,0,0,0,0,440,1030,0,1,1
6363307,840,53,330,101,2016,6,15,1160454,39,58,58,F,0,2,0,2,440,900,0,1,1
6359620,840,53,332,101,2015,6,23,1030695,33,39,82,F,0,3,0,1,510,1131,0,1,1
6364281,840,53,332,101,2016,6,11,1030695,36,55,63,F,1,1,2,2,510,1058,0,1,1
6358196,840,53,336,101,2015,6,24,1120505,43,54,73,F,2,2,0,1,500,1102,0,1,1
6362878,840,53,339,101,2016,6,23,1070590,43,54,82,F,1,2,0,0,444,1009,0,1,1
6362089,840,53,340,101,2016,6,27,1140622,45,61,70,F,0,1,1,0,440,856,0,1,1
6238886,840,53,800,101,2000,6,20,1030167,43,44,44,F,1,0,2,2,501,737,1,1,0
6242043,840,53,800,101,2001,6,15,1030167,48,44,45,F,1,1,2,1,501,733,1,1,0
6360267,840,53,800,101,2015,6,24,981307,37,39,40,F,0,1,5,2,523,845,0,1,0
6363132,840,53,800,101,2016,6,14,981307,41,44,49,F,0,2,1,5,510,830,0,1,0
6240239,840,53,900,101,2000,6,21,1030167,46,54,55,F,4,1,1,2,501,927,1,1,0
6242405,840,53,900,101,2001,6,22,1030167,38,60,60,F,5,2,1,0,501,927,1,0,0
6360264,840,53,900,101,2015,6,30,981307,45,56,77,F,1,2,0,0,502,1015,NULL,1,0
6363531,840,53,900,101,2016,6,30,981307,48,60,59,F,0,2,0,0,500,1008,0,1,0
6240241,840,53,901,101,2000,6,10,1000284,62,39,50,F,0,1,1,1,514,934,0,1,0
6242409,840,53,901,101,2001,6,20,1000284,60,40,54,F,0,0,0,0,514,948,0,1,0
6357846,840,53,901,101,2015,6,15,1000315,57,41,55,F,0,1,0,0,514,940,0,1,0
6361390,840,53,901,101,2016,6,20,1000315,55,37,58,F,0,2,0,0,514,958,0,1,0
6359772,840,53,902,101,2015,6,14,1030300,61,40,64,F,0,2,0,0,510,1039,0,1,0
6240243,840,53,903,101,2000,6,22,1120320,19,52,59,F,0,2,1,1,510,1032,0,1,0
6359937,840,53,903,101,2015,6,25,1020528,43,55,70,F,1,2,2,1,512,1210,0,0,0
6362589,840,53,903,101,2016,6,27,1020528,38,46,79,F,0,1,0,0,528,1236,1,0,0
6239851,840,53,905,101,2000,6,22,1090566,59,7,26,C,0,2,0,2,526,1337,1,0,0
6238889,840,53,906,101,2000,6,27,1120320,27,47,69,F,1,2,0,0,520,1055,0,1,0
6359935,840,53,906,101,2015,6,24,1020528,33,40,70,F,1,2,1,1,520,1145,0,1,0
6362590,840,53,906,101,2016,6,29,1020528,36,43,70,F,1,2,0,0,540,1245,1,0,0
6238737,840,53,907,101,2000,6,30,1140053,42,62,75,F,2,3,0,2,454,915,1,1,0
6243106,840,53,907,101,2001,6,17,1060249,60,48,62,F,2,0,0,0,454,1135,1,0,0
6358135,840,53,907,101,2015,6,22,1120505,65,52,53,F,2,3,0,0,457,1036,0,1,0
6363359,840,53,907,101,2016,6,14,1120505,62,57,55,F,3,2,0,0,454,1028,0,1,0
6238740,840,53,908,101,2000,6,27,1140053,30,53,65,F,0,0,2,1,450,930,0,1,0
6243110,840,53,908,101,2001,6,6,1140053,45,55,68,F,0,2,2,1,450,920,0,1,0
6359121,840,53,908,101,2015,7,7,981309,44,49,72,F,0,2,2,0,450,947,0,1,0
6362865,840,53,908,101,2016,6,27,981309,45,47,66,F,0,1,0,0,450,850,0,1,0
6359938,840,53,956,101,2015,6,19,1020528,49,48,70,F,0,2,1,0,510,1255,0,0,0
6362593,840,53,956,101,2016,6,28,1020528,48,66,75,F,1,1,1,1,546,1210,1,0,0
6238892,840,54,1,101,2000,6,5,1020099,51,48,58,F,3,3,2,2,520,926,1,1,1
6242047,840,54,1,101,2001,6,8,1020099,50,61,74,F,0,0,2,1,520,934,1,1,1
6357173,840,54,1,101,2015,5,30,1151253,48,52,55,F,3,3,2,2,520,954,1,1,1
6360604,840,54,1,101,2016,5,29,1151253,59,59,73,F,1,1,0,1,520,954,1,1,1
6239853,840,54,2,101,2000,6,11,1070236,53,72,84,F,0,1,0,2,524,950,1,1,1
6242416,840,54,2,101,2001,6,30,1070236,51,70,89,F,0,0,2,1,524,950,1,1,1
6359002,840,54,2,101,2015,6,20,1070351,53,64,79,F,1,2,1,0,550,1033,0,1,1
6363253,840,54,2,101,2016,6,13,1070351,56,75,81,F,0,1,0,1,528,1050,0,1,1
6240246,840,54,3,101,2000,6,4,1090700,42,73,78,F,1,4,2,1,524,1102,1,1,1
6242413,840,54,3,101,2001,6,30,1090700,46,77,90,F,0,0,0,0,524,1021,1,1,1
6240249,840,54,4,101,2000,6,10,980509,30,77,78,F,4,1,2,2,528,927,1,1,1
6242417,840,54,4,101,2001,6,16,980509,34,67,75,F,1,0,0,0,528,905,1,1,1
6359283,840,54,4,101,2015,7,5,1140697,43,70,79,F,2,2,0,0,528,948,0,1,1
6240250,840,54,5,101,2000,6,22,1150843,46,64,79,F,2,2,0,0,528,1040,1,1,1
6242422,840,54,5,101,2001,6,17,1150843,45,65,71,F,0,3,0,1,528,1017,1,1,1
6357873,840,54,5,101,2015,6,20,1150843,41,72,82,F,5,3,1,1,528,1201,0,0,0
6364238,840,54,5,101,2016,6,18,1150843,36,67,71,F,4,2,5,1,528,1058,0,0,0
6242751,840,54,6,101,2001,6,11,1120441,38,74,86,F,4,5,0,0,532,1047,0,1,1
6358024,840,54,6,101,2015,6,2,1151514,37,63,64,F,3,4,2,2,532,1019,1,1,1
6360691,840,54,6,101,2016,6,6,1151514,44,59,70,F,1,2,0,0,532,1008,1,1,1
6239855,840,54,7,101,2000,6,26,1120377,54,56,71,F,3,4,0,0,530,942,1,1,1
6244569,840,54,7,101,2001,6,6,1120377,55,55,64,F,0,3,4,2,532,1006,1,1,1
6357155,840,54,7,101,2015,5,31,1120377,54,45,65,F,0,3,0,1,532,952,1,1,1
6361423,840,54,7,101,2016,6,19,1120377,55,67,85,F,0,4,0,0,532,947,1,1,1
6238897,840,54,8,101,2000,6,18,1080214,46,50,66,F,2,3,0,1,536,958,1,1,1
6242754,840,54,8,101,2001,6,23,1080214,44,58,78,F,2,3,0,0,536,952,1,1,1
6358287,840,54,8,101,2015,6,14,1040476,48,66,91,F,0,2,4,1,647,1345,1,0,0
6361846,840,54,8,101,2016,6,26,1040476,43,56,85,F,0,3,0,0,555,1240,1,0,0
6358030,840,54,9,101,2015,6,10,1151514,50,64,75,F,0,1,0,1,536,1032,1,1,1
6361201,840,54,9,101,2016,6,15,1151514,50,57,75,F,0,2,0,0,536,1019,1,1,1
6357827,840,54,10,101,2015,6,16,981347,53,55,55,F,0,3,4,2,540,957,1,1,1
6361643,840,54,10,101,2016,6,21,981347,57,61,74,F,2,0,2,0,540,956,1,1,1
6359589,840,54,11,101,2015,6,12,1190629,56,57,60,F,3,1,2,2,544,932,0,1,1
6363269,840,54,11,101,2016,6,1,1190629,64,51,67,F,1,3,1,0,544,941,0,1,1
6240253,840,54,12,101,2000,6,12,970214,44,66,70,F,3,4,1,2,521,1015,1,1,1
6244113,840,54,12,101,2001,6,4,970214,41,55,55,F,3,4,2,2,521,1020,0,1,1
6358143,840,54,12,101,2015,5,31,990610,58,50,64,F,1,1,1,2,521,956,1,1,1
