RTENAME,StateNm,RouteID,U_S_R_I,id,h01_0,h01_11,h01_12,h01_21,h01_22,h01_23,h01_24,h01_31,h01_41,h01_42,h01_43,h01_52,h01_71,h01_81,h01_82,h01_90,h01_95
NEWSOMS,88,043,88_043,4959,0,120,0,2106,217,19,0,4,1712,7376,2011,1254,1482,7,22692,16384,434
NEWSOMS,88,043,88_043,4960,0,15,0,2035,213,24,1,0,1860,11282,2692,1376,2822,235,24095,8989,182
BRODNAX,88,042,88_042,4961,0,2201,0,1743,161,11,1,23,5058,5160,13458,1243,4627,10942,6711,3365,1121
BRODNAX,88,042,88_042,4962,0,3393,0,1680,115,12,0,42,3564,9359,13763,3771,2774,6569,6183,3392,1217
BRODNAX,88,042,88_042,4963,0,4072,0,3864,662,172,49,39,5485,14448,12330,3048,2160,4957,2604,1742,187
BRODNAX,88,042,88_042,4964,0,5902,0,3927,652,39,0,14,7023,13641,10492,4329,2217,3231,2034,2310,12
BRODNAX,88,042,88_042,4965,0,1589,0,2087,424,16,0,39,5490,22645,7836,3843,2547,3778,2379,3113,45
BALD KNOB,88,900,88_900,4966,0,0,0,2367,101,5,0,0,36236,2315,13795,123,501,393,0,0,0
BALD KNOB,88,900,88_900,4967,0,514,0,2369,71,2,0,0,30355,4433,16134,237,273,1451,0,0,0
BALD KNOB,88,900,88_900,4968,0,4,0,1927,105,3,0,0,36911,2822,11389,275,440,1945,0,0,0
BALD KNOB,88,900,88_900,4969,0,0,0,1313,13,0,0,0,42614,1211,8150,1126,774,634,0,0,0
BALD KNOB,88,900,88_900,4970,0,0,0,1552,9,4,0,0,46310,278,4862,2200,538,71,0,0,0
GLOUCESTER,88,910,88_910,4971,0,799,0,3650,335,15,0,1,1313,16231,18855,1049,607,78,1947,10751,190
GLOUCESTER,88,910,88_910,4972,0,991,0,2460,98,11,0,0,1200,22336,15006,1369,784,87,4636,6556,281
GLOUCESTER,88,910,88_910,4973,0,601,0,2635,569,50,1,526,1660,18090,18083,1604,274,308,5794,4973,651
GLOUCESTER,88,910,88_910,4974,0,6895,0,3360,206,34,4,72,1888,10352,15418,737,396,299,7703,5117,3332
GLOUCESTER,88,910,88_910,4975,0,10799,0,3787,216,28,4,14,1334,9459,13867,745,121,252,9130,5005,1058
BLACKSBURG,88,116,88_116,4976,0,22,0,5740,7821,3322,1048,413,24232,852,3821,136,776,7581,57,0,0
BLACKSBURG,88,116,88_116,4977,0,11,0,2750,2044,174,5,7,31718,1662,4488,347,429,12202,0,0,0
BLACKSBURG,88,116,88_116,4978,0,8,0,1280,501,17,2,6,33121,1322,7873,1624,269,9804,0,0,0
BLACKSBURG,88,116,88_116,4979,0,9,0,1495,339,26,7,217,29190,1077,9658,233,617,12929,21,0,0
BLACKSBURG,88,116,88_116,4980,0,6,0,1280,332,8,0,2,34153,987,11135,141,58,7718,1,0,0
NAT TUNNEL,88,134,88_134,4981,0,121,0,2778,308,33,0,131,24827,1100,2223,1584,619,22081,0,15,8
NAT TUNNEL,88,134,88_134,4982,0,6,0,2302,237,28,0,76,31295,1883,2362,2651,2150,12785,0,28,16
NAT TUNNEL,88,134,88_134,4983,0,0,0,1874,57,3,1,59,46345,786,882,2088,2476,1225,0,20,3
NAT TUNNEL,88,134,88_134,4984,0,66,0,1388,26,0,0,21,47824,1115,486,1668,1439,1461,26,209,88
NAT TUNNEL,88,134,88_134,4985,0,462,0,2939,377,104,13,3,39154,1401,1363,815,940,7448,48,553,201
OZETTE,89,001,89_001,4986,0,19922,0,1739,765,159,13,376,2431,16416,1426,9129,2129,277,0,739,313
OZETTE,89,001,89_001,4987,0,14,0,1776,216,41,1,95,1597,27691,1086,17899,5081,0,0,264,59
OZETTE,89,001,89_001,4988,0,2,0,2030,257,38,2,100,741,24645,1156,20271,5425,12,0,1106,40
OZETTE,89,001,89_001,4989,0,0,0,2486,402,54,3,40,1202,20756,777,15263,11694,630,0,2318,190
OZETTE,89,001,89_001,4990,0,11838,0,1328,340,27,3,70,695,16138,418,10647,6957,0,0,6415,949
WARM BEACH,89,003,89_003,4991,0,12809,0,2861,3448,418,33,1271,2603,7070,6929,3559,597,4606,2676,1039,5905
WARM BEACH,89,003,89_003,4992,0,4804,0,1983,4240,2373,723,1080,878,660,1322,379,50,12216,13565,1492,10055
WARM BEACH,89,003,89_003,4993,0,19056,0,1901,3307,912,103,1245,1598,3757,2954,990,199,11067,1602,175,6952
WARM BEACH,89,003,89_003,4994,0,11407,0,3822,5111,1216,83,1131,3400,10734,8885,3484,628,3620,126,574,1613
WARM BEACH,89,003,89_003,4995,0,21373,0,2919,3276,739,54,628,2655,9541,7497,3322,712,2391,0,427,280
NEWHALEM,89,004,89_004,4996,0,605,0,249,442,89,22,487,2471,24729,2448,4181,19942,104,0,40,11
NEWHALEM,89,004,89_004,4997,0,775,30,534,274,16,0,1191,2981,44666,2909,1897,486,14,0,62,5
NEWHALEM,89,004,89_004,4998,0,758,0,1414,348,38,10,74,2275,44323,4790,1187,60,212,0,327,22
NEWHALEM,89,004,89_004,4999,0,1075,0,2123,763,53,16,31,2560,34007,7317,3635,499,2926,0,623,209
NEWHALEM,89,004,89_004,5000,0,1355,0,966,400,24,4,63,7327,30803,7149,1262,952,3795,0,1410,312
TWISP,89,005,89_005,5001,0,235,0,1139,1381,298,73,83,12,16197,0,21227,12407,1227,0,975,576
TWISP,89,005,89_005,5002,0,664,0,1186,2245,971,204,94,0,9972,0,23684,11560,3690,139,600,806
TWISP,89,005,89_005,5003,0,539,0,872,1293,367,23,189,0,4199,0,19413,26230,2499,46,39,121
TWISP,89,005,89_005,5004,0,764,0,483,781,248,12,299,7,2722,0,2549,46043,436,955,482,43
TWISP,89,005,89_005,5005,0,575,0,627,628,250,21,78,0,172,0,620,51646,490,661,37,27
CHEWELAH,89,008,89_008,5006,0,33,0,1372,2813,1047,231,7,157,14964,0,9798,3725,550,15033,672,5433
CHEWELAH,89,008,89_008,5007,0,106,0,480,444,37,0,15,156,24858,14,15115,3510,737,7847,674,1834
CHEWELAH,89,008,89_008,5008,0,2161,0,666,918,169,80,39,0,21250,0,9979,7275,2659,3607,546,6477
CHEWELAH,89,008,89_008,5009,0,70,0,471,783,22,0,11,6,32120,0,8298,5076,1463,4173,406,2930
CHEWELAH,89,008,89_008,5010,0,87,0,298,194,12,0,1,13,38952,10,9614,3783,236,693,707,1224
TAHOLAH,89,009,89_009,5011,0,24380,0,1241,873,253,37,999,1064,15035,516,6075,2211,29,1201,1624,295
TAHOLAH,89,009,89_009,5012,0,23766,0,1124,700,139,1,2481,1187,15789,1133,4960,1332,81,3,2595,531
TAHOLAH,89,009,89_009,5013,0,23396,0,1223,1355,381,61,1495,329,16234,289,7247,708,2,0,2243,863
TAHOLAH,89,009,89_009,5014,0,19053,0,938,941,116,14,2237,261,17546,268,7746,2537,64,10,2001,2107
TAHOLAH,89,009,89_009,5015,0,22,0,964,652,47,6,29,219,30479,436,10916,5420,249,11,5832,551
MOSES LAKE,89,014,89_014,5016,0,10338,0,1522,2997,1565,96,15,0,0,0,17439,103,106,19530,609,1511
MOSES LAKE,89,014,89_014,5017,0,16160,0,2879,4280,2659,205,4,0,1,0,17260,55,362,7079,864,4031
MOSES LAKE,89,014,89_014,5018,0,562,0,1440,1474,619,70,13,0,0,0,19567,25,1148,30064,116,732
MOSES LAKE,89,014,89_014,5019,0,28,0,1015,1325,318,25,39,0,0,0,5707,23,0,47326,0,19
MOSES LAKE,89,014,89_014,5020,0,864,0,812,1058,298,55,32,0,0,0,4134,5,954,46747,10,849
RIMROCK,89,019,89_019,5021,0,626,0,267,290,309,60,417,41,47456,0,5017,724,0,0,615,4
RIMROCK,89,019,89_019,5022,0,2225,0,1694,733,162,26,602,79,42379,0,6239,304,0,0,1102,277
RIMROCK,89,019,89_019,5023,0,2567,0,2203,932,86,14,384,56,42497,0,5223,227,0,0,1323,322
RIMROCK,89,019,89_019,5024,0,8594,0,1824,1113,175,10,77,21,36170,0,7446,162,0,0,220,3
RIMROCK,89,019,89_019,5025,0,2871,0,2488,1272,183,11,106,87,38528,0,8888,482,0,1,730,175
MERCER,89,021,89_021,5026,0,0,0,1213,86,3,0,0,0,0,0,20604,11600,0,22323,0,0
MERCER,89,021,89_021,5027,0,0,0,675,437,36,0,0,23,0,0,10427,4192,0,40030,0,0
MERCER,89,021,89_021,5028,0,0,0,502,305,19,0,0,0,0,0,12347,1081,0,41566,0,0
MERCER,89,021,89_021,5029,0,0,0,412,331,14,0,0,0,0,0,20563,57,0,34461,0,0
MERCER,89,021,89_021,5030,0,11,0,324,433,43,1,0,0,0,0,10478,36,0,44512,0,0
ASOTIN,89,023,89_023,5031,0,2,0,2062,503,82,6,0,0,15802,15,3813,21999,1556,9950,40,0
ASOTIN,89,023,89_023,5032,0,0,0,1351,133,11,1,0,205,856,0,2030,10055,2528,38648,13,0
ASOTIN,89,023,89_023,5033,0,1,0,805,116,5,0,0,30,295,0,3723,14583,1834,34400,21,8
ASOTIN,89,023,89_023,5034,0,0,0,502,38,0,0,0,0,202,0,6799,35638,217,12421,0,11
ASOTIN,89,023,89_023,5035,0,2235,0,2249,1392,301,33,3,55,689,0,8440,37883,0,2077,23,438
SNOWDEN,89,025,89_025,5036,0,2,0,1517,864,25,2,0,872,31847,117,17509,2629,143,31,192,64
SNOWDEN,89,025,89_025,5037,0,1,0,1738,1076,14,0,1,1234,27820,1448,20834,889,463,0,111,185
SNOWDEN,89,025,89_025,5038,0,719,0,3325,4271,834,199,0,1780,17616,2499,19288,4073,613,465,99,46
SNOWDEN,89,025,89_025,5039,0,10654,0,4819,7765,3090,1225,135,2132,7957,1758,10353,2288,1445,1462,608,120
SNOWDEN,89,025,89_025,5040,0,10807,0,2615,2119,502,162,60,2230,20835,1961,9114,540,2345,2393,124,26
KENDALL,89,027,89_027,5041,0,52,0,1859,1707,172,5,92,3519,24256,13650,5984,1296,2386,0,633,203
KENDALL,89,027,89_027,5042,0,441,0,794,361,64,3,232,5705,23981,10577,5363,1573,3213,0,1636,1889
KENDALL,89,027,89_027,5043,0,647,0,1073,330,25,0,313,3705,23153,12470,4611,900,3071,1,2778,2747
KENDALL,89,027,89_027,5044,0,334,0,720,82,8,1,83,1980,35879,7037,5635,2228,237,0,1211,388
KENDALL,89,027,89_027,5045,0,218,0,783,98,18,9,31,1522,29142,9012,5486,1630,2956,348,3768,807
WINTHROP,89,029,89_029,5046,0,87,0,2225,755,107,7,6,14,13061,5,32823,3839,1008,0,1585,291
WINTHROP,89,029,89_029,5047,0,152,0,3774,1205,158,5,0,0,39479,86,10206,212,12,0,505,19
WINTHROP,89,029,89_029,5048,0,151,0,3374,1114,109,3,0,0,33056,185,17098,296,1,0,403,44
WINTHROP,89,029,89_029,5049,0,34,0,968,285,9,0,24,0,12570,14,40958,553,5,0,380,17
WINTHROP,89,029,89_029,5050,0,1,0,260,110,20,2,22,6,10633,46,39771,4131,0,0,812,0
TONASKET,89,030,89_030,5051,0,10,0,321,233,51,0,0,0,1931,0,46122,3713,1559,1454,57,389
TONASKET,89,030,89_030,5052,0,576,0,1863,2121,692,235,11,0,543,0,37731,4941,1900,3770,174,1262
TONASKET,89,030,89_030,5053,0,877,0,1946,1462,540,198,0,15,284,0,28118,11479,4979,5159,401,367
TONASKET,89,030,89_030,5054,0,216,0,857,110,7,0,0,131,9604,0,39026,3398,1106,961,226,195
TONASKET,89,030,89_030,5055,0,122,0,878,817,40,0,0,237,5565,26,31037,16316,302,0,209,278
CUSICK,89,032,89_032,5056,0,6549,0,767,325,2,0,0,34,23422,0,8084,7091,63,0,2556,6928
CUSICK,89,032,89_032,5057,0,4934,0,1351,318,8,0,0,126,30225,0,11137,4467,51,0,1003,2208
CUSICK,89,032,89_032,5058,0,2316,0,764,447,16,0,0,0,36971,3,8639,5757,0,0,388,532
CUSICK,89,032,89_032,5059,0,465,0,358,76,2,0,0,0,36849,0,9379,8128,0,0,467,99
CUSICK,89,032,89_032,5060,0,2244,0,595,317,7,0,0,28,44393,7,7287,483,83,0,288,87
LEAVENWORTH,89,036,89_036,5061,0,1343,0,1981,3374,1534,321,64,114,18615,569,12824,4418,2342,7648,491,185
LEAVENWORTH,89,036,89_036,5062,0,2,0,1172,1078,165,1,18,306,31528,448,10681,8293,682,921,446,79
LEAVENWORTH,89,036,89_036,5063,0,656,0,884,1037,94,0,67,155,37631,195,9122,3634,1314,0,934,95
LEAVENWORTH,89,036,89_036,5064,0,1041,0,2410,2321,318,4,11,341,37314,80,5929,885,4196,0,866,107
LEAVENWORTH,89,036,89_036,5065,0,913,0,1995,2762,247,2,0,191,43459,21,3907,145,266,0,1766,147
QUINCY,89,037,89_037,5066,0,7,0,1128,594,53,4,0,0,0,0,28093,12537,179,13240,0,0
QUINCY,89,037,89_037,5067,0,411,0,2686,4772,3814,1303,81,0,0,0,412,19,78,42246,1,3
QUINCY,89,037,89_037,5068,0,4,0,1010,1332,290,10,0,0,0,0,460,4,482,52232,0,0
QUINCY,89,037,89_037,5069,0,177,0,1190,1796,608,20,1,0,0,0,777,0,1820,49389,8,35
QUINCY,89,037,89_037,5070,0,36,0,556,855,289,24,0,0,0,0,12156,5,57,41681,0,174
WILBUR,89,038,89_038,5071,0,17,0,1174,198,3,0,0,20,7,0,6633,1853,254,45113,107,439
WILBUR,89,038,89_038,5072,0,156,0,2547,1019,313,55,0,9,18,0,11164,3725,57,36290,33,435
WILBUR,89,038,89_038,5073,0,3,0,1457,455,33,4,0,39,40,0,9740,3771,0,38310,217,1757
WILBUR,89,038,89_038,5074,0,1,0,1209,336,1,0,0,46,77,0,8132,6426,0,38907,64,623
WILBUR,89,038,89_038,5075,0,0,0,893,269,4,0,0,34,3038,0,16901,13520,0,21147,6,0
ILWACO,89,040,89_040,5076,0,35250,0,1222,1285,609,186,1763,523,4354,853,809,966,53,13,3755,4174
ILWACO,89,040,89_040,5077,0,9891,0,2496,3426,1584,463,1795,240,7114,809,3392,2704,326,7,11802,9782
ILWACO,89,040,89_040,5078,0,23957,0,1374,1889,188,11,2842,202,5101,182,1179,1648,138,47,8538,8531
ILWACO,89,040,89_040,5079,0,29829,0,2835,5821,917,73,2716,424,4823,209,531,1338,18,2,3140,3143
ILWACO,89,040,89_040,5080,0,28977,0,931,1586,262,7,1708,306,4888,177,882,1068,6,0,7799,7223
PACKWOOD,89,043,89_043,5081,0,61,0,1165,674,156,34,0,141,47818,10,4120,214,0,0,1369,57
PACKWOOD,89,043,89_043,5082,0,12,0,1008,210,6,0,80,64,51346,63,2407,600,0,0,21,0
PACKWOOD,89,043,89_043,5083,0,12,0,2181,305,2,0,11,166,49915,1015,1443,156,19,235,354,9
PACKWOOD,89,043,89_043,5084,0,1655,0,3696,1438,301,226,452,1632,31440,7130,3555,797,431,643,1894,527
PACKWOOD,89,043,89_043,5085,0,1143,0,3315,1218,250,92,336,1027,37192,5128,4220,479,81,183,942,220
ELLENSBURG,89,044,89_044,5086,0,3,0,1794,298,16,0,0,5,8,0,35272,13186,4629,556,49,4
ELLENSBURG,89,044,89_044,5087,0,0,0,396,10,0,0,0,0,2710,0,30446,22233,0,0,28,1
ELLENSBURG,89,044,89_044,5088,0,0,0,0,0,0,0,0,0,7549,0,26141,22141,0,0,0,0
ELLENSBURG,89,044,89_044,5089,0,0,0,0,0,0,0,0,99,4228,0,30114,19033,1548,0,699,98
ELLENSBURG,89,044,89_044,5090,0,326,0,436,27,5,0,2,128,725,0,21923,29385,1757,817,196,102
KEYSTONE,89,057,89_057,5091,0,698,0,1173,70,8,0,0,0,2,0,1259,21745,0,24524,661,5682
KEYSTONE,89,057,89_057,5092,0,149,0,1206,501,137,0,0,15,1,0,3503,35512,0,11661,575,2566
KEYSTONE,89,057,89_057,5093,0,0,0,550,105,43,4,0,0,0,0,6114,17695,689,30473,34,117
KEYSTONE,89,057,89_057,5094,0,0,0,1043,143,44,1,0,0,0,0,6097,15216,755,32072,144,306
KEYSTONE,89,057,89_057,5095,0,0,0,1129,111,5,0,0,0,0,0,8541,24,187,45815,0,12
MT ST HELENS,89,060,89_060,5096,0,216,0,3037,159,2,0,13,2110,41080,2815,1152,69,2811,36,1193,1124
MT ST HELENS,89,060,89_060,5097,0,462,0,2918,199,6,0,10,1335,44740,1585,2041,2297,3,1,220,3
MT ST HELENS,89,060,89_060,5098,0,11,0,2307,399,24,4,1,69,51251,119,1206,399,0,0,28,0
MT ST HELENS,89,060,89_060,5099,0,0,0,1755,1107,103,28,27,29,48743,13,3626,278,0,0,105,12
MT ST HELENS,89,060,89_060,5100,0,0,0,2031,1156,169,53,90,7,45628,15,5934,601,0,0,137,8
MT RAINIER,89,061,89_061,5101,0,950,0,2305,109,11,4,229,309,49650,101,935,128,0,0,1033,55
MT RAINIER,89,061,89_061,5102,0,721,0,1107,184,18,0,613,81,48649,104,3250,521,0,0,552,42
MT RAINIER,89,061,89_061,5103,0,659,428,741,398,85,13,5964,70,35742,44,10840,366,0,0,446,25
MT RAINIER,89,061,89_061,5104,0,335,882,541,492,123,14,7409,216,27933,7,17016,539,0,0,309,9
MT RAINIER,89,061,89_061,5105,0,619,295,203,307,45,1,2617,207,36372,56,14262,662,0,0,181,3
BAY VIEW,89,066,89_066,5106,0,21743,0,962,1699,227,15,493,960,615,1685,517,616,11044,9775,1734,3738
BAY VIEW,89,066,89_066,5107,0,895,0,827,1969,1677,356,152,216,168,482,111,652,1970,40981,2020,3359
BAY VIEW,89,066,89_066,5108,0,4271,0,526,1831,680,50,465,468,2329,583,187,672,3062,35164,591,4959
BAY VIEW,89,066,89_066,5109,0,2221,0,632,2110,1222,123,356,340,139,634,196,72,4235,30402,1877,11257
BAY VIEW,89,066,89_066,5110,0,5203,0,1905,3656,1093,104,861,2131,2096,3498,1838,196,10523,8181,2063,12477
MAZAMA,89,068,89_068,5111,0,300,0,2103,1001,360,13,26,0,33262,269,11641,501,2042,0,3725,570
MAZAMA,89,068,89_068,5112,0,335,0,2123,931,483,17,12,0,36403,622,12831,823,315,43,832,54
MAZAMA,89,068,89_068,5113,0,239,0,1082,459,116,1,176,7,37057,863,13484,767,27,0,1432,103
MAZAMA,89,068,89_068,5114,0,49,0,430,288,23,2,886,25,27977,417,22189,3182,0,0,358,0
MAZAMA,89,068,89_068,5115,0,1,0,455,112,110,52,799,4,25037,183,23436,5591,0,0,45,5
PE ELL,89,078,89_078,5116,0,0,0,2056,195,5,0,6,1002,37368,3268,6708,3379,737,0,1054,53
PE ELL,89,078,89_078,5117,0,16,0,2449,990,139,29,20,936,32140,2521,9163,3260,2842,0,1272,42
PE ELL,89,078,89_078,5118,0,1,0,2116,641,66,14,0,316,37676,1458,5792,2264,4112,0,1329,35
PE ELL,89,078,89_078,5119,0,2,0,1952,544,45,18,16,763,25370,1115,6409,5261,11653,125,2028,536
PE ELL,89,078,89_078,5120,0,3,0,1936,778,54,2,26,1552,21729,2575,4726,3684,15752,151,1737,1112
RAINIER,89,079,89_079,5121,0,1103,0,2059,514,28,1,30,311,27618,3569,9260,5417,1888,0,3307,718
RAINIER,89,079,89_079,5122,0,456,0,2632,922,178,61,127,714,10761,5683,12876,2814,11077,208,6417,901
RAINIER,89,079,89_079,5123,0,1434,0,3894,1910,171,47,13,511,10695,5528,6866,3004,15147,0,4742,1864
RAINIER,89,079,89_079,5124,0,95,0,2494,788,75,33,33,2020,21024,8341,5930,3150,8758,0,2167,915
RAINIER,89,079,89_079,5125,0,112,0,3449,2392,471,104,86,1059,17586,2881,4996,7851,13022,0,1579,240
CARNATION,89,111,89_111,5126,0,457,0,4959,5562,1055,117,63,2602,3844,19969,3724,1229,8327,1272,1236,1408
CARNATION,89,111,89_111,5127,0,554,0,5422,4635,156,7,58,2797,7856,22947,5550,1565,1296,364,1889,732
CARNATION,89,111,89_111,5128,0,1612,0,4495,3762,543,108,77,2363,7086,15419,3193,1532,7643,1239,3557,3193
CARNATION,89,111,89_111,5129,0,1010,0,3626,3519,754,34,117,2644,8027,14240,1721,998,11717,703,3184,3529
CARNATION,89,111,89_111,5130,0,886,0,6617,4606,2160,274,737,1349,12242,14457,3909,3604,2664,2,1868,444
NO CASCADES,89,903,89_903,5131,0,2487,56,71,397,109,6,2750,202,38659,658,5569,4872,0,0,0,3
NO CASCADES,89,903,89_903,5132,0,3585,2,130,451,181,10,549,176,45576,368,3628,1109,0,0,49,21
NO CASCADES,89,903,89_903,5133,0,4290,124,22,299,111,2,2392,109,42908,105,3534,1941,0,0,1,0
NO CASCADES,89,903,89_903,5134,0,13,0,49,198,143,5,977,76,49068,47,3983,1242,0,0,29,0
NO CASCADES,89,903,89_903,5135,0,7,0,22,177,190,9,643,41,47096,58,5422,2123,0,0,27,0
TURNBULL NWR,89,906,89_906,5136,0,673,0,824,459,7,0,0,0,5564,0,10218,29963,69,3649,1817,2601
TURNBULL NWR,89,906,89_906,5137,0,2116,0,531,187,0,0,0,0,8544,0,16343,17020,0,0,5313,5769
TURNBULL NWR,89,906,89_906,5138,0,1598,0,668,163,0,0,0,0,7556,0,13690,22955,0,0,4740,4465
TURNBULL NWR,89,906,89_906,5139,0,2534,0,488,399,44,40,0,0,8841,0,15118,16802,13,151,5313,6076
TURNBULL NWR,89,906,89_906,5140,0,1103,0,356,540,3,0,0,0,11211,0,15476,17846,0,0,3728,5570
VASHON IS.,89,907,89_907,5141,0,30303,0,4373,1960,321,22,1415,3264,4956,5976,987,690,921,0,261,372
VASHON IS.,89,907,89_907,5142,0,24573,0,5579,2633,447,52,1374,4543,5408,6355,1056,772,2148,0,487,393
VASHON IS.,89,907,89_907,5143,0,12633,0,6080,2631,425,89,799,4263,12959,8871,1130,821,4175,0,627,320
VASHON IS.,89,907,89_907,5144,0,13667,0,7568,2407,462,215,628,4403,11171,9694,1058,882,2719,0,692,263
VASHON IS.,89,907,89_907,5145,0,26807,0,6142,2008,283,158,677,3987,5436,7396,747,539,1188,0,244,210
L PEND O NWR,89,908,89_908,5146,0,0,0,0,0,0,0,0,0,49670,0,4799,1345,0,0,20,0
L PEND O NWR,89,908,89_908,5147,0,255,0,352,76,2,0,0,0,48753,0,4373,1385,0,0,372,256
L PEND O NWR,89,908,89_908,5148,0,255,0,121,17,1,0,5,0,45711,0,5437,2928,9,0,794,544
L PEND O NWR,89,908,89_908,5149,0,284,0,0,0,0,0,19,7,48972,0,3122,2028,20,0,734,651
L PEND O NWR,89,908,89_908,5150,0,167,0,37,27,1,0,5,4,31895,0,11015,9716,747,695,813,707
E. MT. ADAMS,89,909,89_909,5151,0,3,0,1963,1167,173,14,2,334,32154,96,15156,4756,0,0,3,0
E. MT. ADAMS,89,909,89_909,5152,0,0,0,896,776,206,27,831,195,23865,50,11355,17566,0,0,57,0
E. MT. ADAMS,89,909,89_909,5153,0,0,0,1984,956,64,2,0,538,44977,124,3311,3839,0,0,36,0
E. MT. ADAMS,89,909,89_909,5154,0,0,0,1474,1157,86,13,0,201,47084,26,3301,2001,0,0,462,31
E. MT. ADAMS,89,909,89_909,5155,0,5,0,1531,1182,46,6,0,211,50387,25,1937,270,0,0,203,36
HIX,90,001,90_001,5156,0,0,0,1932,229,2,0,835,44932,44,1177,1606,763,4272,8,5,17
HIX,90,001,90_001,5157,0,649,0,2012,783,176,9,83,42476,215,2233,839,715,5603,1,5,14
HIX,90,001,90_001,5158,0,1891,0,2779,2208,347,24,58,28707,916,5605,324,1844,11022,73,10,9
HIX,90,001,90_001,5159,0,37,0,2052,1117,30,1,15,25562,1039,10538,233,592,14591,0,1,18
HIX,90,001,90_001,5160,0,6,0,1781,1175,31,2,7,27684,910,8300,198,601,15091,29,0,7
PEDRO,90,003,90_003,5161,0,372,0,1458,232,8,1,54,32433,1017,16296,949,441,2428,0,39,93
PEDRO,90,003,90_003,5162,0,95,0,980,687,91,10,113,31482,537,6444,615,133,11799,1624,219,989
PEDRO,90,003,90_003,5163,0,11,0,1254,320,72,5,81,37599,429,3181,1535,258,10314,519,42,203
PEDRO,90,003,90_003,5164,0,11,0,1578,181,5,0,72,33241,943,9636,2157,585,7242,101,48,31
PEDRO,90,003,90_003,5165,0,9,0,1279,124,4,0,32,40737,186,7026,1454,555,4399,0,0,18
HANOVER,90,007,90_007,5166,0,0,0,905,851,556,31,81,50350,1449,141,597,861,0,0,0,0
HANOVER,90,007,90_007,5167,0,2654,0,876,650,540,32,158,47546,1576,465,210,1125,0,0,0,0
HANOVER,90,007,90_007,5168,0,821,0,1201,480,233,41,45,46635,1467,505,305,4018,73,0,0,0
HANOVER,90,007,90_007,5169,0,39,0,1286,738,116,71,56,48370,1107,260,326,3173,245,0,37,5
HANOVER,90,007,90_007,5170,0,1,0,1233,1575,760,154,54,47119,1943,172,135,2380,252,0,37,5
SPENCER,90,014,90_014,5171,0,21,0,1901,277,4,0,1,35572,77,7193,29,483,10277,0,0,0
SPENCER,90,014,90_014,5172,0,0,0,1918,347,73,11,2,35764,47,6214,187,450,10800,1,0,0
SPENCER,90,014,90_014,5173,0,14,0,2216,246,21,5,39,40116,27,3913,145,268,8818,0,0,0
SPENCER,90,014,90_014,5174,0,9,0,1831,101,5,0,0,46340,1084,2638,929,503,2384,1,0,0
SPENCER,90,014,90_014,5175,0,0,0,1855,144,6,0,0,40871,912,5160,341,277,6267,2,0,0
NICUT,90,016,90_016,5176,0,0,0,1645,75,1,0,0,46334,5,3868,829,255,2820,0,0,0
NICUT,90,016,90_016,5177,0,7,0,1799,100,0,0,0,42951,10,4818,320,740,5086,5,0,0
NICUT,90,016,90_016,5178,0,0,0,1476,41,0,0,0,45991,6,3609,496,373,3836,5,0,0
NICUT,90,016,90_016,5179,0,1,0,1762,34,2,0,0,48081,27,3477,270,361,1803,3,0,0
NICUT,90,016,90_016,5180,0,0,0,1968,57,2,0,6,44094,28,5212,131,318,4013,2,0,0
PARADISE,90,019,90_019,5181,0,0,0,1983,382,17,0,0,36475,114,5486,355,531,10479,3,0,0
PARADISE,90,019,90_019,5182,0,2478,0,4857,3374,1003,311,232,34648,98,4147,415,420,3807,12,17,16
PARADISE,90,019,90_019,5183,0,1994,0,3531,2249,1024,277,68,34682,91,4617,908,708,5381,78,65,162
PARADISE,90,019,90_019,5184,0,2336,0,3156,1831,503,172,88,31605,205,5264,477,1485,6689,1879,108,40
PARADISE,90,019,90_019,5185,0,2142,0,1595,513,38,4,29,30885,216,5790,375,1017,5704,7382,47,100
CANAAN,90,022,90_022,5186,0,3,0,1745,66,0,0,220,34704,278,16049,337,785,1616,9,3,4
CANAAN,90,022,90_022,5187,0,11,0,2343,57,0,0,129,42438,179,8323,345,1155,831,4,3,4
CANAAN,90,022,90_022,5188,0,0,0,2507,41,5,0,174,46416,102,2859,799,1380,1511,1,0,20
CANAAN,90,022,90_022,5189,0,6,0,1512,34,5,1,387,44963,268,3344,2669,2316,300,3,0,20
CANAAN,90,022,90_022,5190,0,0,0,1021,40,2,0,342,38514,459,7580,3609,3985,265,2,0,0
VALLEY HEAD,90,023,90_023,5191,0,141,0,1890,218,33,1,80,50245,16,1223,528,69,1307,15,26,41
VALLEY HEAD,90,023,90_023,5192,0,0,0,1568,88,10,0,1038,45944,77,2655,1092,1159,2143,0,11,43
VALLEY HEAD,90,023,90_023,5193,0,0,0,1192,75,30,7,1428,43153,1123,5698,817,836,1453,2,16,0
VALLEY HEAD,90,023,90_023,5194,0,3,0,1215,127,52,7,512,50324,118,1384,208,338,1513,1,5,14
VALLEY HEAD,90,023,90_023,5195,0,0,0,1432,97,15,2,126,40392,1808,10586,199,131,1000,1,5,30
THREE FORKS,90,024,90_024,5196,0,130,0,1251,3,0,0,0,50082,42,2892,946,443,0,0,16,21
THREE FORKS,90,024,90_024,5197,0,274,0,1918,68,5,1,26,46575,100,4430,841,933,617,7,8,13
